date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:07:54	2825/2825	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Mar%202022%2018:00:34%20GMT	https://www.themelooks.biz/demo/anefty/html/preview/assets/img/icons/sell2.png	G:/Learning/SWD391/artwork-sharing/www.themelooks.biz/demo/anefty/html/preview/assets/img/icons/sell2.png	(from https://www.themelooks.biz/demo/anefty/html/preview/home-v3.html)
18:07:54	2635/2635	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Mar%202022%2018:00:34%20GMT	https://www.themelooks.biz/demo/anefty/html/preview/assets/img/icons/sell3.png	G:/Learning/SWD391/artwork-sharing/www.themelooks.biz/demo/anefty/html/preview/assets/img/icons/sell3.png	(from https://www.themelooks.biz/demo/anefty/html/preview/home-v3.html)
18:07:54	2909/2909	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Mar%202022%2018:00:34%20GMT	https://www.themelooks.biz/demo/anefty/html/preview/assets/img/icons/sell4.png	G:/Learning/SWD391/artwork-sharing/www.themelooks.biz/demo/anefty/html/preview/assets/img/icons/sell4.png	(from https://www.themelooks.biz/demo/anefty/html/preview/home-v3.html)
18:07:55	7335/7335	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2007%20Mar%202022%2018:00:34%20GMT	https://www.themelooks.biz/demo/anefty/html/preview/assets/img/footer-logo-dark.svg	G:/Learning/SWD391/artwork-sharing/www.themelooks.biz/demo/anefty/html/preview/assets/img/footer-logo-dark.svg	(from https://www.themelooks.biz/demo/anefty/html/preview/home-v3.html)
18:07:55	5395/5395	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Mar%202022%2018:00:34%20GMT	https://www.themelooks.biz/demo/anefty/html/preview/assets/img/instagram/insta1.png	G:/Learning/SWD391/artwork-sharing/www.themelooks.biz/demo/anefty/html/preview/assets/img/instagram/insta1.png	(from https://www.themelooks.biz/demo/anefty/html/preview/home-v3.html)
18:07:55	6210/6210	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Mar%202022%2018:00:34%20GMT	https://www.themelooks.biz/demo/anefty/html/preview/assets/img/instagram/insta2.png	G:/Learning/SWD391/artwork-sharing/www.themelooks.biz/demo/anefty/html/preview/assets/img/instagram/insta2.png	(from https://www.themelooks.biz/demo/anefty/html/preview/home-v3.html)
18:07:55	5058/5058	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Mar%202022%2018:00:34%20GMT	https://www.themelooks.biz/demo/anefty/html/preview/assets/img/instagram/insta3.png	G:/Learning/SWD391/artwork-sharing/www.themelooks.biz/demo/anefty/html/preview/assets/img/instagram/insta3.png	(from https://www.themelooks.biz/demo/anefty/html/preview/home-v3.html)
18:07:56	4830/4830	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Mar%202022%2018:00:34%20GMT	https://www.themelooks.biz/demo/anefty/html/preview/assets/img/instagram/insta4.png	G:/Learning/SWD391/artwork-sharing/www.themelooks.biz/demo/anefty/html/preview/assets/img/instagram/insta4.png	(from https://www.themelooks.biz/demo/anefty/html/preview/home-v3.html)
18:07:56	5190/5190	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Mar%202022%2018:00:34%20GMT	https://www.themelooks.biz/demo/anefty/html/preview/assets/img/instagram/insta5.png	G:/Learning/SWD391/artwork-sharing/www.themelooks.biz/demo/anefty/html/preview/assets/img/instagram/insta5.png	(from https://www.themelooks.biz/demo/anefty/html/preview/home-v3.html)
18:07:56	5574/5574	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Mar%202022%2018:00:34%20GMT	https://www.themelooks.biz/demo/anefty/html/preview/assets/img/instagram/insta6.png	G:/Learning/SWD391/artwork-sharing/www.themelooks.biz/demo/anefty/html/preview/assets/img/instagram/insta6.png	(from https://www.themelooks.biz/demo/anefty/html/preview/home-v3.html)
18:07:56	1184/1184	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Mar%202022%2018:00:34%20GMT	https://www.themelooks.biz/demo/anefty/html/preview/assets/img/media/f_logo1.png	G:/Learning/SWD391/artwork-sharing/www.themelooks.biz/demo/anefty/html/preview/assets/img/media/f_logo1.png	(from https://www.themelooks.biz/demo/anefty/html/preview/home-v3.html)
18:07:57	733/733	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Mar%202022%2018:00:34%20GMT	https://www.themelooks.biz/demo/anefty/html/preview/assets/img/media/f_logo2.png	G:/Learning/SWD391/artwork-sharing/www.themelooks.biz/demo/anefty/html/preview/assets/img/media/f_logo2.png	(from https://www.themelooks.biz/demo/anefty/html/preview/home-v3.html)
18:07:57	895/895	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Mar%202022%2018:00:34%20GMT	https://www.themelooks.biz/demo/anefty/html/preview/assets/img/media/f_logo3.png	G:/Learning/SWD391/artwork-sharing/www.themelooks.biz/demo/anefty/html/preview/assets/img/media/f_logo3.png	(from https://www.themelooks.biz/demo/anefty/html/preview/home-v3.html)
18:07:57	414331/414331	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Mar%202022%2018:00:34%20GMT	https://www.themelooks.biz/demo/anefty/html/preview/assets/img/bg/footer-bg.png	G:/Learning/SWD391/artwork-sharing/www.themelooks.biz/demo/anefty/html/preview/assets/img/bg/footer-bg.png	(from https://www.themelooks.biz/demo/anefty/html/preview/home-v3.html)
18:07:57	2371/2371	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Mar%202022%2018:00:34%20GMT	https://www.themelooks.biz/demo/anefty/html/preview/assets/img/media/f_logo4.png	G:/Learning/SWD391/artwork-sharing/www.themelooks.biz/demo/anefty/html/preview/assets/img/media/f_logo4.png	(from https://www.themelooks.biz/demo/anefty/html/preview/home-v3.html)
18:07:57	2401/2401	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Mar%202022%2018:00:34%20GMT	https://www.themelooks.biz/demo/anefty/html/preview/assets/img/media/f_logo5.png	G:/Learning/SWD391/artwork-sharing/www.themelooks.biz/demo/anefty/html/preview/assets/img/media/f_logo5.png	(from https://www.themelooks.biz/demo/anefty/html/preview/home-v3.html)
18:07:57	495/495	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2007%20Mar%202022%2018:00:34%20GMT	https://www.themelooks.biz/demo/anefty/html/preview/assets/img/icons/wallet-white.svg	G:/Learning/SWD391/artwork-sharing/www.themelooks.biz/demo/anefty/html/preview/assets/img/icons/wallet-white.svg	(from https://www.themelooks.biz/demo/anefty/html/preview/home-v4.html)
18:07:58	369/369	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2007%20Mar%202022%2018:00:34%20GMT	https://www.themelooks.biz/demo/anefty/html/preview/assets/img/icons/bid.svg	G:/Learning/SWD391/artwork-sharing/www.themelooks.biz/demo/anefty/html/preview/assets/img/icons/bid.svg	(from https://www.themelooks.biz/demo/anefty/html/preview/home-v4.html)
18:07:58	1456/1456	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2007%20Mar%202022%2018:00:34%20GMT	https://www.themelooks.biz/demo/anefty/html/preview/assets/img/icons/play2.svg	G:/Learning/SWD391/artwork-sharing/www.themelooks.biz/demo/anefty/html/preview/assets/img/icons/play2.svg	(from https://www.themelooks.biz/demo/anefty/html/preview/home-v4.html)
18:07:59	130390/130390	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Mar%202022%2018:00:34%20GMT	https://www.themelooks.biz/demo/anefty/html/preview/assets/img/media/banner-big-img.png	G:/Learning/SWD391/artwork-sharing/www.themelooks.biz/demo/anefty/html/preview/assets/img/media/banner-big-img.png	(from https://www.themelooks.biz/demo/anefty/html/preview/home-v4.html)
18:07:59	16956/16956	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Mar%202022%2018:00:34%20GMT	https://www.themelooks.biz/demo/anefty/html/preview/assets/img/media/banner-small-img.png	G:/Learning/SWD391/artwork-sharing/www.themelooks.biz/demo/anefty/html/preview/assets/img/media/banner-small-img.png	(from https://www.themelooks.biz/demo/anefty/html/preview/home-v4.html)
18:07:59	448663/448663	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Mar%202022%2018:00:34%20GMT	https://www.themelooks.biz/demo/anefty/html/preview/assets/img/bg/banner-bg4.png	G:/Learning/SWD391/artwork-sharing/www.themelooks.biz/demo/anefty/html/preview/assets/img/bg/banner-bg4.png	(from https://www.themelooks.biz/demo/anefty/html/preview/home-v4.html)
18:07:59	1249/1249	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2007%20Mar%202022%2018:00:34%20GMT	https://www.themelooks.biz/demo/anefty/html/preview/assets/img/icons/sp1.svg	G:/Learning/SWD391/artwork-sharing/www.themelooks.biz/demo/anefty/html/preview/assets/img/icons/sp1.svg	(from https://www.themelooks.biz/demo/anefty/html/preview/home-v4.html)
18:07:59	1002/1002	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2007%20Mar%202022%2018:00:34%20GMT	https://www.themelooks.biz/demo/anefty/html/preview/assets/img/icons/sp-sep.svg	G:/Learning/SWD391/artwork-sharing/www.themelooks.biz/demo/anefty/html/preview/assets/img/icons/sp-sep.svg	(from https://www.themelooks.biz/demo/anefty/html/preview/home-v4.html)
18:08:00	892/892	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2007%20Mar%202022%2018:00:34%20GMT	https://www.themelooks.biz/demo/anefty/html/preview/assets/img/icons/sp2.svg	G:/Learning/SWD391/artwork-sharing/www.themelooks.biz/demo/anefty/html/preview/assets/img/icons/sp2.svg	(from https://www.themelooks.biz/demo/anefty/html/preview/home-v4.html)
18:08:00	1442/1442	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2007%20Mar%202022%2018:00:34%20GMT	https://www.themelooks.biz/demo/anefty/html/preview/assets/img/icons/sp3.svg	G:/Learning/SWD391/artwork-sharing/www.themelooks.biz/demo/anefty/html/preview/assets/img/icons/sp3.svg	(from https://www.themelooks.biz/demo/anefty/html/preview/home-v4.html)
18:08:00	824/824	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2007%20Mar%202022%2018:00:34%20GMT	https://www.themelooks.biz/demo/anefty/html/preview/assets/img/icons/sp4.svg	G:/Learning/SWD391/artwork-sharing/www.themelooks.biz/demo/anefty/html/preview/assets/img/icons/sp4.svg	(from https://www.themelooks.biz/demo/anefty/html/preview/home-v4.html)
18:08:00	1408/1408	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2007%20Mar%202022%2018:00:34%20GMT	https://www.themelooks.biz/demo/anefty/html/preview/assets/img/icons/sp5.svg	G:/Learning/SWD391/artwork-sharing/www.themelooks.biz/demo/anefty/html/preview/assets/img/icons/sp5.svg	(from https://www.themelooks.biz/demo/anefty/html/preview/home-v4.html)
18:08:00	44267/44267	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Mar%202022%2018:00:34%20GMT	https://www.themelooks.biz/demo/anefty/html/preview/assets/img/media/fa-cover1.png	G:/Learning/SWD391/artwork-sharing/www.themelooks.biz/demo/anefty/html/preview/assets/img/media/fa-cover1.png	(from https://www.themelooks.biz/demo/anefty/html/preview/home-v4.html)
18:08:01	2233/2233	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Mar%202022%2018:00:34%20GMT	https://www.themelooks.biz/demo/anefty/html/preview/assets/img/media/fa-profile1.png	G:/Learning/SWD391/artwork-sharing/www.themelooks.biz/demo/anefty/html/preview/assets/img/media/fa-profile1.png	(from https://www.themelooks.biz/demo/anefty/html/preview/home-v4.html)
18:08:01	41905/41905	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Mar%202022%2018:00:34%20GMT	https://www.themelooks.biz/demo/anefty/html/preview/assets/img/media/fa-cover2.png	G:/Learning/SWD391/artwork-sharing/www.themelooks.biz/demo/anefty/html/preview/assets/img/media/fa-cover2.png	(from https://www.themelooks.biz/demo/anefty/html/preview/home-v4.html)
18:08:01	2812/2812	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Mar%202022%2018:00:34%20GMT	https://www.themelooks.biz/demo/anefty/html/preview/assets/img/media/fa-profile2.png	G:/Learning/SWD391/artwork-sharing/www.themelooks.biz/demo/anefty/html/preview/assets/img/media/fa-profile2.png	(from https://www.themelooks.biz/demo/anefty/html/preview/home-v4.html)
18:08:02	34227/34227	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Mar%202022%2018:00:34%20GMT	https://www.themelooks.biz/demo/anefty/html/preview/assets/img/media/fa-cover3.png	G:/Learning/SWD391/artwork-sharing/www.themelooks.biz/demo/anefty/html/preview/assets/img/media/fa-cover3.png	(from https://www.themelooks.biz/demo/anefty/html/preview/home-v4.html)
18:08:02	2086/2086	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Mar%202022%2018:00:34%20GMT	https://www.themelooks.biz/demo/anefty/html/preview/assets/img/media/fa-profile3.png	G:/Learning/SWD391/artwork-sharing/www.themelooks.biz/demo/anefty/html/preview/assets/img/media/fa-profile3.png	(from https://www.themelooks.biz/demo/anefty/html/preview/home-v4.html)
18:08:02	39233/39233	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Mar%202022%2018:00:34%20GMT	https://www.themelooks.biz/demo/anefty/html/preview/assets/img/media/fa-cover4.png	G:/Learning/SWD391/artwork-sharing/www.themelooks.biz/demo/anefty/html/preview/assets/img/media/fa-cover4.png	(from https://www.themelooks.biz/demo/anefty/html/preview/home-v4.html)
18:08:02	2695/2695	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Mar%202022%2018:00:34%20GMT	https://www.themelooks.biz/demo/anefty/html/preview/assets/img/media/fa-profile4.png	G:/Learning/SWD391/artwork-sharing/www.themelooks.biz/demo/anefty/html/preview/assets/img/media/fa-profile4.png	(from https://www.themelooks.biz/demo/anefty/html/preview/home-v4.html)
18:08:02	34875/34875	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Mar%202022%2018:00:34%20GMT	https://www.themelooks.biz/demo/anefty/html/preview/assets/img/media/fa-cover5.png	G:/Learning/SWD391/artwork-sharing/www.themelooks.biz/demo/anefty/html/preview/assets/img/media/fa-cover5.png	(from https://www.themelooks.biz/demo/anefty/html/preview/home-v4.html)
18:08:03	2165/2165	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Mar%202022%2018:00:34%20GMT	https://www.themelooks.biz/demo/anefty/html/preview/assets/img/media/fa-profile5.png	G:/Learning/SWD391/artwork-sharing/www.themelooks.biz/demo/anefty/html/preview/assets/img/media/fa-profile5.png	(from https://www.themelooks.biz/demo/anefty/html/preview/home-v4.html)
18:08:03	43893/43893	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Mar%202022%2018:00:34%20GMT	https://www.themelooks.biz/demo/anefty/html/preview/assets/img/media/fa-cover6.png	G:/Learning/SWD391/artwork-sharing/www.themelooks.biz/demo/anefty/html/preview/assets/img/media/fa-cover6.png	(from https://www.themelooks.biz/demo/anefty/html/preview/home-v4.html)
18:08:03	2561/2561	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Mar%202022%2018:00:34%20GMT	https://www.themelooks.biz/demo/anefty/html/preview/assets/img/media/fa-profile6.png	G:/Learning/SWD391/artwork-sharing/www.themelooks.biz/demo/anefty/html/preview/assets/img/media/fa-profile6.png	(from https://www.themelooks.biz/demo/anefty/html/preview/home-v4.html)
18:08:03	82362/82362	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Mar%202022%2018:00:34%20GMT	https://www.themelooks.biz/demo/anefty/html/preview/assets/img/media/cat1.png	G:/Learning/SWD391/artwork-sharing/www.themelooks.biz/demo/anefty/html/preview/assets/img/media/cat1.png	(from https://www.themelooks.biz/demo/anefty/html/preview/home-v4.html)
18:08:04	12837/12837	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Mar%202022%2018:00:34%20GMT	https://www.themelooks.biz/demo/anefty/html/preview/assets/img/media/cat-s1.png	G:/Learning/SWD391/artwork-sharing/www.themelooks.biz/demo/anefty/html/preview/assets/img/media/cat-s1.png	(from https://www.themelooks.biz/demo/anefty/html/preview/home-v4.html)
18:08:04	206568/206568	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Mar%202022%2018:00:34%20GMT	https://www.themelooks.biz/demo/anefty/html/preview/assets/img/media/cat2.png	G:/Learning/SWD391/artwork-sharing/www.themelooks.biz/demo/anefty/html/preview/assets/img/media/cat2.png	(from https://www.themelooks.biz/demo/anefty/html/preview/home-v4.html)
18:08:04	18004/18004	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Mar%202022%2018:00:34%20GMT	https://www.themelooks.biz/demo/anefty/html/preview/assets/img/media/cat-s2.png	G:/Learning/SWD391/artwork-sharing/www.themelooks.biz/demo/anefty/html/preview/assets/img/media/cat-s2.png	(from https://www.themelooks.biz/demo/anefty/html/preview/home-v4.html)
18:08:05	176497/176497	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Mar%202022%2018:00:34%20GMT	https://www.themelooks.biz/demo/anefty/html/preview/assets/img/media/cat3.png	G:/Learning/SWD391/artwork-sharing/www.themelooks.biz/demo/anefty/html/preview/assets/img/media/cat3.png	(from https://www.themelooks.biz/demo/anefty/html/preview/home-v4.html)
18:08:05	26165/26165	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Mar%202022%2018:00:34%20GMT	https://www.themelooks.biz/demo/anefty/html/preview/assets/img/media/cat-s3.png	G:/Learning/SWD391/artwork-sharing/www.themelooks.biz/demo/anefty/html/preview/assets/img/media/cat-s3.png	(from https://www.themelooks.biz/demo/anefty/html/preview/home-v4.html)
18:08:05	145551/145551	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Mar%202022%2018:00:34%20GMT	https://www.themelooks.biz/demo/anefty/html/preview/assets/img/media/cat4.png	G:/Learning/SWD391/artwork-sharing/www.themelooks.biz/demo/anefty/html/preview/assets/img/media/cat4.png	(from https://www.themelooks.biz/demo/anefty/html/preview/collection.html)
18:08:05	32898/32898	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Mar%202022%2018:00:34%20GMT	https://www.themelooks.biz/demo/anefty/html/preview/assets/img/media/cat-s4.png	G:/Learning/SWD391/artwork-sharing/www.themelooks.biz/demo/anefty/html/preview/assets/img/media/cat-s4.png	(from https://www.themelooks.biz/demo/anefty/html/preview/collection.html)
18:08:05	315/315	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2005%20Feb%202024%2011:08:04%20GMT	https://www.themelooks.biz/demo/anefty/html/preview/assets/img/bg/page-title-bg.png	G:/Learning/SWD391/artwork-sharing/www.themelooks.biz/demo/anefty/html/preview/assets/img/bg/page-title-bg.png	(from https://www.themelooks.biz/demo/anefty/html/preview/profile-edit.html)
18:08:06	33023/33023	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Mar%202022%2018:00:34%20GMT	https://www.themelooks.biz/demo/anefty/html/preview/assets/img/media/profile-edit.png	G:/Learning/SWD391/artwork-sharing/www.themelooks.biz/demo/anefty/html/preview/assets/img/media/profile-edit.png	(from https://www.themelooks.biz/demo/anefty/html/preview/profile-edit.html)
18:08:06	454/454	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2007%20Mar%202022%2018:00:34%20GMT	https://www.themelooks.biz/demo/anefty/html/preview/assets/img/icons/btn-check.svg	G:/Learning/SWD391/artwork-sharing/www.themelooks.biz/demo/anefty/html/preview/assets/img/icons/btn-check.svg	(from https://www.themelooks.biz/demo/anefty/html/preview/profile-edit.html)
18:08:06	69838/69838	---M--	200	added ('OK')	image/png	date:Mon,%2007%20Mar%202022%2018:00:34%20GMT	https://www.themelooks.biz/demo/anefty/html/preview/assets/img/media/profile-edit2.png	G:/Learning/SWD391/artwork-sharing/www.themelooks.biz/demo/anefty/html/preview/assets/img/media/profile-edit2.png	(from https://www.themelooks.biz/demo/anefty/html/preview/profile-edit.html)
18:08:06	608/608	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2007%20Mar%202022%2018:00:34%20GMT	https://www.themelooks.biz/demo/anefty/html/preview/assets/img/icons/btn-fb.svg	G:/Learning/SWD391/artwork-sharing/www.themelooks.biz/demo/anefty/html/preview/assets/img/icons/btn-fb.svg	(from https://www.themelooks.biz/demo/anefty/html/preview/profile-edit.html)
18:08:07	605/605	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2007%20Mar%202022%2018:00:34%20GMT	https://www.themelooks.biz/demo/anefty/html/preview/assets/img/icons/btn-twitter.svg	G:/Learning/SWD391/artwork-sharing/www.themelooks.biz/demo/anefty/html/preview/assets/img/icons/btn-twitter.svg	(from https://www.themelooks.biz/demo/anefty/html/preview/profile-edit.html)
18:08:07	546/546	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2007%20Mar%202022%2018:00:34%20GMT	https://www.themelooks.biz/demo/anefty/html/preview/assets/img/icons/btn-tiktok.svg	G:/Learning/SWD391/artwork-sharing/www.themelooks.biz/demo/anefty/html/preview/assets/img/icons/btn-tiktok.svg	(from https://www.themelooks.biz/demo/anefty/html/preview/profile-edit.html)
